lat,lon
45.3703777,-84.87237752
45.37031248,-84.87210697
45.37029387,-84.87182363
45.37027952,-84.87152664
45.37027389,-84.87121922
45.37027317,-84.87090615
45.37027079,-84.87057852
45.37026793,-84.87024439
45.37026441,-84.86989863
45.37025986,-84.86954444
45.37025549,-84.86918394
45.37024916,-84.86881916
45.37024221,-84.86845138
45.37023284,-84.86808461
45.37022892,-84.86772793
45.37022123,-84.86736897
45.37022202,-84.86702051
45.37021458,-84.86665986
45.37020876,-84.86631634
45.37020157,-84.86596064
45.37019341,-84.86560412
45.37018679,-84.86525507
45.37017522,-84.8649129
45.37016186,-84.86457419
45.37015155,-84.86423732
45.37014021,-84.86389672
45.37012912,-84.86357196
45.37011522,-84.86325129
45.37010642,-84.86292469
45.3700953,-84.86260183
45.37009084,-84.86226938
45.37008802,-84.86193922
45.37008122,-84.86160014
45.37007762,-84.86124419
45.37006741,-84.86088906
45.37005908,-84.86052682
45.37004509,-84.86016794
45.370035,-84.85979795
45.37002981,-84.85943963
45.37001667,-84.85908798
45.37001166,-84.85875625
45.37000594,-84.85842914
45.36999936,-84.85809923
45.36998889,-84.85778217
45.36997966,-84.8574514
45.36997094,-84.85711159
45.36996456,-84.85676474
45.36995801,-84.85641615
45.36994992,-84.85606572
45.36993889,-84.85571049
45.36993381,-84.85535797
45.36992986,-84.85499369
45.36992412,-84.85464009
45.36991891,-84.85428315
45.36991282,-84.85392757
45.36991024,-84.85358538
45.36990458,-84.85323761
45.36989965,-84.85289542
45.36988817,-84.85256498
45.36988732,-84.85224054
45.36989107,-84.85193774
45.36989045,-84.85164971
45.36989522,-84.85138099
45.36984601,-84.85110727
45.36979515,-84.85083397
45.36971559,-84.85057171
45.36960586,-84.85032655
45.36948442,-84.85008922
45.36933002,-84.84990772
45.36917182,-84.84970752
45.36900276,-84.84950972
45.36884349,-84.84931389
45.36868247,-84.84912112
45.36852077,-84.84892831
45.36835971,-84.84873536
45.36820035,-84.84854111
45.36803869,-84.84834603
45.36787274,-84.84814709
45.36771151,-84.84795321
45.36755389,-84.84776224
45.36739561,-84.84756959
45.3672382,-84.84737619
45.36708596,-84.84718223
45.36693716,-84.84697726
45.36678845,-84.84676054
45.36664331,-84.84653866
45.36649512,-84.84631116
45.36635549,-84.84608096
45.36621833,-84.84584581
45.36607187,-84.84561162
45.36592785,-84.84537734
45.36578252,-84.84513808
45.36564003,-84.84489541
45.36549957,-84.84465387
45.3653632,-84.84441094
45.36521921,-84.84416892
45.36508537,-84.8439154
45.36495802,-84.8436559
45.36484921,-84.84339308
45.36476,-84.84312177
45.36468721,-84.84283523
45.3646347,-84.84254515
45.36459159,-84.84224438
45.36454795,-84.84194333
45.36450325,-84.84163635
45.36446287,-84.84133346
45.36441573,-84.84103234
45.36437018,-84.84072378
45.36433704,-84.84041833
45.36433174,-84.8400961
45.36433189,-84.83980605
45.36433876,-84.83948814
45.36436512,-84.83916836
45.36440372,-84.83885233
45.36446017,-84.83854265
45.3645053,-84.83825339
45.36458779,-84.83794721
45.3646587,-84.83763246
45.36471883,-84.83734438
45.3647681,-84.83701853
45.36483011,-84.83669709
45.36483542,-84.83638288
45.3648406,-84.83606666
45.3648336,-84.83572014
45.36481774,-84.83538735
45.3648073,-84.83506083
45.36478955,-84.83472328
45.36476563,-84.83438122
45.3647448,-84.83404275
45.3646793,-84.83336275
45.36463343,-84.83303502
45.36457205,-84.83271614
45.36450076,-84.83242006
45.36441369,-84.83211831
45.36432631,-84.8318156
45.36423114,-84.83152426
45.36414041,-84.83122789
45.36404128,-84.83092907
45.36393689,-84.83063621
45.36382972,-84.83031884
45.36373387,-84.83002158
45.36363458,-84.82972597
45.36353863,-84.82942806
45.36345633,-84.82913012
45.36338037,-84.82883604
45.36332027,-84.82855512
45.36332027,-84.82855512
45.36326014,-84.82796969
45.36323655,-84.8276744
45.36322579,-84.82737049
45.36322342,-84.8270604
45.36321727,-84.82674574
45.36321477,-84.82643155
45.36320305,-84.82612761
45.36319442,-84.82582489
45.36318452,-84.82553369
45.36317528,-84.82522819
45.36316467,-84.82492804
45.36314787,-84.82462129
45.36313945,-84.82431958
45.36313233,-84.82403262
45.36312373,-84.82373103
45.36311004,-84.82341672
45.36309914,-84.82310216
45.3630946,-84.82280375
45.36308032,-84.82247875
45.36306876,-84.82215236
45.36305333,-84.82181717
45.36304188,-84.82148599
45.36303251,-84.82115415
45.36302261,-84.820817
45.36301229,-84.82048247
45.36300059,-84.82015124
45.36299021,-84.81983209
45.36297689,-84.81950743
45.36296472,-84.81917639
45.36295541,-84.8188393
45.36294042,-84.81851081
45.36292979,-84.81818624
45.36292604,-84.81787047
45.36291377,-84.81754506
45.36290433,-84.81722946
45.36289381,-84.81690632
45.36287932,-84.81658528
45.36286899,-84.81626836
45.36285955,-84.81595143
45.36284847,-84.81563497
43.46773854,-83.8938407
43.46766438,-83.89377108
43.46762169,-83.89372939
43.46756306,-83.89366787
43.46750285,-83.89361599
43.46743309,-83.89354681
43.46736299,-83.89348426
43.46728763,-83.89340864
43.46720134,-83.89332649
43.46711035,-83.89324267
43.46700705,-83.89315307
43.46690762,-83.89306991
43.46680069,-83.8929812
43.4666766,-83.89288555
43.46657292,-83.89279845
43.46646488,-83.89271188
43.46636321,-83.89263031
43.46627148,-83.89255383
43.46619364,-83.89248415
43.46610001,-83.89242215
43.46603119,-83.8923693
43.46594177,-83.89231766
43.4658566,-83.8922651
43.46576636,-83.8922116
43.46567793,-83.89215111
43.46557676,-83.89208376
43.46547647,-83.89203137
43.46536852,-83.89197234
43.46525569,-83.89191473
43.46514207,-83.89185091
43.46501977,-83.89179096
43.46489571,-83.89172783
43.46477499,-83.89167174
43.46465082,-83.89161465
43.46453197,-83.89155981
43.4644116,-83.89151431
43.46429212,-83.89145945
43.46417519,-83.89141296
43.46406751,-83.89135154
43.46395385,-83.89131162
43.46384677,-83.89128862
43.46374721,-83.89127113
43.46363395,-83.89124751
43.46352602,-83.89121603
43.46341416,-83.89120163
43.46329517,-83.89117769
43.46317689,-83.89113371
43.46306713,-83.89111365
43.46294779,-83.89109027
43.46283314,-83.89105145
43.46271105,-83.89102365
43.46259506,-83.89100051
43.46247565,-83.89097431
43.46233638,-83.89094971
43.46218803,-83.89092879
43.46203812,-83.89091293
43.46188433,-83.89089046
43.46174503,-83.89088869
43.46159604,-83.89087609
43.46144903,-83.89088838
43.46129801,-83.89088785
43.46114637,-83.89089542
43.46099957,-83.89090799
43.46084409,-83.89092145
43.46067661,-83.89091815
43.46052245,-83.89091329
43.46037022,-83.89092474
43.46021527,-83.89092764
43.46005508,-83.89093189
43.45990394,-83.89093703
43.45974653,-83.89094127
43.45958905,-83.89094008
43.45943304,-83.89094289
43.45927894,-83.8909409
43.45913373,-83.89094898
43.45898474,-83.89094788
43.45883552,-83.89094517
43.45869044,-83.89094437
43.45854766,-83.89095021
43.45839813,-83.89095288
43.45825096,-83.89094927
43.45810177,-83.89094096
43.45796315,-83.89093371
43.45782289,-83.89093989
43.45767305,-83.89094623
43.45753396,-83.89095856
43.45738859,-83.89095051
43.45725282,-83.89092122
43.45712295,-83.89092294
43.45699867,-83.89093614
43.456885,-83.89091438
43.45678235,-83.89093084
43.45657351,-83.89093231
43.45657351,-83.89093231
43.45647562,-83.89093572
43.45637533,-83.89094199
43.4562681,-83.89094387
43.45616959,-83.89094882
43.45605574,-83.89095448
43.45594444,-83.89096348
43.45584205,-83.89096336
43.4557404,-83.89096668
43.45564131,-83.89095855
43.45553022,-83.89095124
43.45542724,-83.89095133
43.45531483,-83.89093423
43.45520577,-83.89093767
43.45508726,-83.8909363
43.4549646,-83.89091202
43.45482307,-83.89089346
43.45467567,-83.89089267
43.45451953,-83.89089403
43.4543603,-83.89088043
43.45419318,-83.89087724
43.45403176,-83.89089011
43.4538642,-83.89089519
43.45368678,-83.89088914
43.45351304,-83.89088862
43.45332929,-83.89089846
43.45313661,-83.89090738
43.45295558,-83.89091259
43.45276111,-83.89092332
43.45256751,-83.89092444
43.45237474,-83.89091152
43.45217934,-83.89090931
43.45199411,-83.89090723
43.45181128,-83.89091209
43.45163077,-83.8909028
43.45145434,-83.89090203
43.45128664,-83.89090531
43.45112271,-83.8909154
43.45096607,-83.89092373
43.45081035,-83.89091813
43.45066417,-83.89092158
43.45052046,-83.89093504
43.45038739,-83.89092728
43.45027027,-83.89090192
43.45015712,-83.89091417
43.45006029,-83.89091967
43.44997376,-83.89092219
43.44989216,-83.89091829
43.44984887,-83.89091568
43.44981082,-83.89091246
43.44979559,-83.89089795
43.44979063,-83.8909071
43.44979244,-83.89090105
43.44979171,-83.89090762
43.44979108,-83.89091099
43.44978548,-83.89090628
43.44978539,-83.89090884
43.44979105,-83.89090473
43.44979686,-83.89090381
43.44979665,-83.89090304
43.44979415,-83.89090304
43.44979152,-83.89090301
43.44979026,-83.89090012
43.44979056,-83.89090047
43.44979052,-83.89090059
43.44979053,-83.89090068
43.4497905,-83.89090081
43.44978947,-83.89090108
43.44978361,-83.89090972
43.44977126,-83.89091663
43.44974716,-83.89090361
43.44969452,-83.89088746
43.44969452,-83.89088746
43.44965172,-83.8909043
43.44961665,-83.89089797
43.449575,-83.89089566
43.44953448,-83.89089636
43.44949589,-83.89089912
43.44945773,-83.89089919
43.44941945,-83.89090506
43.44938438,-83.89090537
43.44935093,-83.89090587
43.44931899,-83.89090424
43.44928653,-83.89090139
43.44924924,-83.89090133
43.44920559,-83.89089951
43.44916126,-83.89089908
43.44911935,-83.89088612
43.44907236,-83.89090011
43.44903084,-83.89089486
43.44899927,-83.89088641
43.44896907,-83.89088632
43.4489366,-83.89088237
43.44890969,-83.8908841
43.4488866,-83.89088351
43.44885902,-83.89088625
43.44883114,-83.89089703
43.44882196,-83.89090383
43.44882763,-83.89089813
43.44883022,-83.8908936
43.44883283,-83.89089002
43.44883328,-83.8908896
43.44883328,-83.8908896
43.44883515,-83.89088872
43.44883365,-83.89088963
43.44883207,-83.89089219
43.44882988,-83.89088794
43.44882863,-83.89088526
43.44882727,-83.89088427
43.44882627,-83.89088397
43.44882627,-83.89088397
43.44882512,-83.89088399
43.44882492,-83.8908839
43.44882482,-83.89088384
43.44882477,-83.89088386
43.44882472,-83.89088392
43.44882615,-83.89088654
43.44883569,-83.89089787
43.44883053,-83.89090411
43.44882982,-83.8909084
43.44882624,-83.89091473
43.44881654,-83.89091653
43.44879051,-83.89092367
43.44875419,-83.89092802
43.44870277,-83.89092406
43.44864324,-83.89091453
43.44859349,-83.89091551
43.44845889,-83.8908872
43.44837414,-83.89087487
43.44827817,-83.89087905
43.44817308,-83.89088341
43.44805702,-83.89088882
43.44793658,-83.89088501
43.44781445,-83.89089073
43.44769596,-83.89089068
43.44757468,-83.89089752
43.447447,-83.89090405
43.44732131,-83.89090422
43.44719838,-83.89091113
43.4470657,-83.89091144
43.44693014,-83.89091172
43.44678248,-83.89091861
43.44663565,-83.89091994
43.446464,-83.89091488
43.44630082,-83.89090671
43.44614332,-83.8909118
43.44598882,-83.89091191
43.44583801,-83.89091069
43.44568701,-83.89091178
43.44554867,-83.89091185
43.44541172,-83.89090763
43.44528514,-83.89090969
43.4451583,-83.89090714
43.44503877,-83.89090872
43.44492613,-83.8909122
43.4448093,-83.89091549
43.44468568,-83.89091726
43.44455532,-83.8909129
43.44443505,-83.89091364
43.44431074,-83.89090973
43.44418372,-83.89090795
43.44404878,-83.89090909
43.44392569,-83.89091293
43.44380258,-83.89090955
43.44368254,-83.89091235
43.44355935,-83.89091203
43.44344453,-83.89091099
43.44332329,-83.89091281
43.44321155,-83.89090796
43.44310065,-83.89090371
43.44303106,-83.89090203
43.4429562,-83.89089457
43.44288581,-83.89090491
43.442803,-83.89088227
43.44275025,-83.89089403
43.4426829,-83.89089574
43.44261962,-83.8908949
43.44256975,-83.89089982
43.44252195,-83.89090084
43.44247968,-83.89091127
43.4424201,-83.89090589
43.44236182,-83.89088907
43.44228798,-83.89088715
43.44220623,-83.89088428
43.44213962,-83.89089626
43.4420467,-83.89089082
43.44195684,-83.89090122
43.44186133,-83.89090421
43.44178652,-83.89092348
43.44169098,-83.89090818
43.44159186,-83.89090958
43.44150493,-83.89091134
43.44139004,-83.8908912
43.44129574,-83.89088909
43.44118673,-83.89089611
43.44108548,-83.890896
43.44097891,-83.89089615
43.44085218,-83.89087398
43.44075776,-83.89087981
43.44064353,-83.89087481
43.44053034,-83.89086953
43.44041169,-83.8908677
43.44030404,-83.89086381
43.44017942,-83.89086143
43.4399665,-83.89087685
43.4399665,-83.89087685
43.43985898,-83.89087509
43.43975527,-83.89086773
43.43966764,-83.89088537
43.43957706,-83.89087962
43.43948527,-83.89089335
43.43939313,-83.89091843
43.43930691,-83.89090128
43.43919204,-83.89090441
43.43909645,-83.89091456
43.43898422,-83.89091498
43.43886658,-83.8909193
43.43874339,-83.89091422
43.43861274,-83.89091415
43.4384775,-83.8909072
43.4383354,-83.8909126
43.43818393,-83.89091565
43.43802635,-83.8909173
43.43785282,-83.89091466
43.43767458,-83.89090235
43.43747425,-83.89088392
43.43727247,-83.8908615
43.43706084,-83.8908408
43.43686349,-83.89083345
43.43665815,-83.89084294
43.43646856,-83.89084391
43.4362811,-83.89083763
43.43609324,-83.8908376
43.43590956,-83.89084036
43.43573369,-83.89084166
43.43555477,-83.8908412
43.4354086,-83.89084486
43.43524424,-83.89084458
43.43509443,-83.89084788
43.43509443,-83.89084788
43.43509443,-83.89084788
43.43509443,-83.89084788
43.43455169,-83.89085089
43.43444177,-83.89084752
43.4343461,-83.89084917
43.43425487,-83.89085128
43.4341719,-83.89086639
43.43408703,-83.8908619
43.4339997,-83.89085931
43.43391526,-83.89085931
43.43383172,-83.89086039
43.43375024,-83.89085956
43.4336712,-83.89087302
43.43351102,-83.89088404
43.43351102,-83.89088404
43.43340143,-83.89088551
43.43329076,-83.89088859
43.43316746,-83.89088111
43.43303588,-83.89087574
43.43289595,-83.89087666
43.43274702,-83.89086895
43.43259427,-83.89086433
43.4324366,-83.89085991
43.4322792,-83.89085963
43.43210978,-83.8908546
43.43193198,-83.89085083
43.43175326,-83.89084692
43.43157568,-83.89084244
43.4314066,-83.89083897
43.4310702,-83.89083016
43.4310702,-83.89083016
43.43090783,-83.89081752
43.43074269,-83.89081637
43.43057798,-83.89081698
43.43042091,-83.89082827
43.4302545,-83.89082733
43.43007802,-83.89081418
43.42990707,-83.89081038
43.42973267,-83.89081402
43.42955938,-83.89081804
43.42938583,-83.89081745
43.42921766,-83.89081745
43.42905094,-83.89081371
43.42891487,-83.89081058
43.42879756,-83.89082272
43.42867956,-83.8908188
43.42856422,-83.89081563
43.42844722,-83.89081005
43.42832854,-83.89080263
43.42821566,-83.89080641
43.42810234,-83.89081352
43.42797491,-83.89080849
43.42784467,-83.89080101
43.42771922,-83.89080045
43.42757879,-83.89078616
43.42742895,-83.89077997
43.42727384,-83.89077077
43.42710689,-83.89076587
43.42694246,-83.890773
43.42676332,-83.89077591
43.4265798,-83.89076849
43.42640765,-83.89076724
43.42623608,-83.89076959
43.42607668,-83.89077612
43.4259191,-83.89078527
43.4257623,-83.89078844
43.42559774,-83.89078625
43.42543833,-83.89078525
43.42533207,-83.8907936
43.42521783,-83.89078737
43.42511671,-83.89078619
43.42502693,-83.89078869
43.42493579,-83.89078802
43.42485229,-83.89078318
43.42477693,-83.89077692
43.42470093,-83.89078244
43.42463156,-83.89079185
43.42456176,-83.8907927
43.42449448,-83.89079477
43.42442332,-83.89079028
43.42434771,-83.89080037
43.42426528,-83.89079331
43.42419076,-83.89079398
43.42411703,-83.89079565
43.42404487,-83.89079626
43.42398479,-83.89079386
43.42391648,-83.89079933
43.4238499,-83.89079877
43.42377819,-83.89080427
43.42369962,-83.89080926
43.42360844,-83.89081408
43.42351181,-83.89081447
43.42340957,-83.89082064
43.42330492,-83.89082633
43.42319693,-83.89082389
43.42309306,-83.89082716
43.42298989,-83.89083124
43.42289021,-83.89083
43.42277729,-83.89082261
43.4226558,-83.89082197
43.42253906,-83.89081989
43.42239975,-83.89081016
43.42227987,-83.89080464
43.42215611,-83.89080065
43.42203615,-83.89079546
43.42191298,-83.89079696
43.42179267,-83.89079165
43.42167208,-83.89079484
43.42156456,-83.89079674
43.42146635,-83.89080097
43.42136654,-83.89079923
43.42126661,-83.8907996
43.4211759,-83.89080655
43.421096,-83.890809
43.42102758,-83.89081505
43.42096692,-83.89080934
43.42091374,-83.89080977
43.42085863,-83.89081325
43.42079497,-83.89081476
43.42071734,-83.89081557
43.42063097,-83.89082296
43.42053341,-83.89083253
43.42042892,-83.89084284
43.42032779,-83.89085326
43.42023286,-83.8908619
43.42014653,-83.8908695
43.42006065,-83.89087988
43.41998133,-83.89088944
43.41989564,-83.89089986
43.41981658,-83.89090166
43.41974345,-83.89090465
43.41967637,-83.89090485
43.41961196,-83.89090992
43.4195392,-83.89089469
43.41947275,-83.89089636
43.4193989,-83.89089592
43.41930797,-83.89089765
43.41910487,-83.89090278
43.41910487,-83.89090278
43.41899438,-83.89090823
43.41887153,-83.8909146
43.41874585,-83.89091755
43.41861018,-83.89091792
43.41846775,-83.89091755
43.41833346,-83.89091962
43.41819957,-83.89092457
43.41805743,-83.89091574
43.41793063,-83.89092194
43.41779942,-83.89092553
43.41765884,-83.89092871
43.41751326,-83.89093094
43.41736236,-83.89093388
43.41720796,-83.89093452
43.41704993,-83.89093874
43.41688438,-83.89094203
43.41671401,-83.89094565
43.41653982,-83.89094442
43.41636296,-83.8909502
43.41617982,-83.89095664
43.41599003,-83.89096075
43.41579676,-83.89095981
43.41560603,-83.89096795
43.41541157,-83.89097184
43.41521618,-83.89097143
43.4150174,-83.89098046
43.41482346,-83.89098492
43.41462268,-83.89097251
43.41442793,-83.89097698
43.41423029,-83.89097187
43.41403439,-83.8909777
43.41383612,-83.89098336
43.41363722,-83.89098738
43.41343679,-83.89098877
43.41323285,-83.89099205
43.41302698,-83.89099941
43.41281415,-83.89100082
43.41260203,-83.89100997
43.41239046,-83.89101001
43.4121706,-83.89101362
43.41195217,-83.89101853
43.41172429,-83.89101945
43.41150172,-83.89102358
43.41127208,-83.89103339
43.41104199,-83.89103903
43.41081718,-83.8910515
43.41059084,-83.89105313
43.41035787,-83.89106258
43.41012551,-83.89106157
43.40989675,-83.89106063
43.40966393,-83.89106546
43.40943023,-83.89107054
43.40919769,-83.8910696
43.40896763,-83.89107548
43.40873389,-83.89108071
43.40850622,-83.89108885
43.40827796,-83.89108501
43.40804371,-83.89109252
43.40780808,-83.89109971
43.40756984,-83.89110485
43.40733122,-83.89111254
43.40708522,-83.89111254
43.4068492,-83.8911183
43.4066042,-83.89111043
43.40636428,-83.89111349
43.40612185,-83.89111407
43.40588778,-83.8911202
43.40565738,-83.89111936
43.40543219,-83.89112652
43.40520556,-83.89112985
43.4049818,-83.89113397
43.40476207,-83.89113837
43.40453999,-83.89114405
43.40431569,-83.89114491
43.40409533,-83.89114966
43.40387051,-83.8911541
43.40364111,-83.89115743
43.40340456,-83.89116684
43.40316608,-83.8911694
43.40292478,-83.89117463
43.40268174,-83.89117919
43.40243707,-83.8911775
43.40218834,-83.89118348
43.40193833,-83.89118877
43.40168879,-83.89119123
43.4014355,-83.89119134
43.40118464,-83.89118243
43.40093009,-83.89116006
43.40067016,-83.89113308
43.40040703,-83.89108771
43.40014522,-83.89104729
43.39987651,-83.89099818
43.3996115,-83.89093697
43.39934565,-83.89086705
43.39908253,-83.89078033
43.39881775,-83.89068698
43.39855753,-83.89057849
43.3983003,-83.89046294
43.39804522,-83.89034397
43.39778879,-83.89021551
43.39753966,-83.89007567
43.39729105,-83.8899288
43.39704467,-83.88977385
43.39680351,-83.88961311
43.39656554,-83.88944222
43.39632896,-83.88926412
43.39608869,-83.88908799
43.39584866,-83.88890928
43.39561335,-83.88874054
43.39537219,-83.88856368
43.39513179,-83.88838271
43.39489141,-83.88820808
43.39464675,-83.88803565
43.39440484,-83.88785993
43.39417012,-83.88768179
43.39394007,-83.8875037
43.39370757,-83.88733501
43.39348219,-83.88716975
43.39326751,-83.88699379
43.39305591,-83.88683808
43.3928436,-83.88668385
43.39264682,-83.88657381
43.39243273,-83.88641115
43.39222449,-83.88626198
43.39202388,-83.88612473
43.39181492,-83.88597234
43.39158991,-83.8857993
43.39135961,-83.88563859
43.39114002,-83.88549025
43.39091347,-83.8853274
43.39067426,-83.88515388
43.39043971,-83.88497795
43.39020862,-83.8848062
43.38997119,-83.88463333
43.38972762,-83.88445921
43.38948612,-83.88428302
43.38924323,-83.88411814
43.3889972,-83.88393966
43.38875986,-83.88376298
43.38852884,-83.88358476
43.38829134,-83.88341437
43.38805455,-83.88324118
43.3878181,-83.88306787
43.3875847,-83.88290132
43.38734876,-83.8827233
43.3871105,-83.88255872
43.38688083,-83.88238895
43.38664823,-83.88222614
43.38640495,-83.8820544
43.38616281,-83.88187775
43.38591971,-83.8817031
43.38567589,-83.88152677
43.38542884,-83.881344
43.38517929,-83.88116161
43.38493523,-83.88099251
43.3846917,-83.88081944
43.38443924,-83.88063381
43.38419398,-83.88045109
43.38394245,-83.88026188
43.38370121,-83.88008627
43.38345267,-83.87990741
43.38320283,-83.87972847
43.38295068,-83.87954961
43.38271347,-83.87937711
43.38247163,-83.87920509
43.38223141,-83.87902562
43.3819895,-83.8788509
43.38174611,-83.87866976
43.38150478,-83.87848616
43.38125768,-83.87831424
43.38101391,-83.87813478
43.38077032,-83.87795035
43.38051995,-83.87777633
43.38026174,-83.87758091
43.37999985,-83.87739174
43.37974189,-83.87720404
43.37948198,-83.87701762
43.37922618,-83.87682672
43.37896629,-83.87664115
43.37870711,-83.8764409
43.37844877,-83.87625658
43.37819302,-83.87607626
43.37794195,-83.87588922
43.37768342,-83.87570508
43.37743323,-83.87553249
43.3771874,-83.87535685
43.37694037,-83.87517645
43.3766989,-83.87499746
43.37646311,-83.874819
43.37622737,-83.8746436
43.3759886,-83.87446675
43.37576333,-83.87429791
43.37552772,-83.87411981
43.37529293,-83.87394371
43.37506008,-83.8737743
43.37482479,-83.87359918
43.37458472,-83.87342343
43.37435353,-83.87325428
43.3741155,-83.87307632
43.37387583,-83.87289477
43.37363926,-83.87272898
43.3733997,-83.87254775
43.37314586,-83.87236742
43.37289404,-83.87218364
43.37264609,-83.87200088
43.37240313,-83.87181175
43.37215656,-83.8716319
43.3719036,-83.87144162
43.37165333,-83.87126168
43.37139965,-83.87107248
43.37114419,-83.87088644
43.37088106,-83.87069994
43.37062234,-83.87051399
43.37035909,-83.87032176
43.37010183,-83.87013157
43.36984135,-83.86994015
43.3695715,-83.86974951
43.36930471,-83.86956693
43.36902482,-83.86938148
43.36875087,-83.86920238
43.36846672,-83.86903697
43.36817941,-83.8688764
43.36788856,-83.86872709
43.3675958,-83.86858258
43.36731279,-83.8684463
43.36701079,-83.86832043
43.36672506,-83.86820995
43.36643096,-83.8680989
43.36643096,-83.8680989
43.36582262,-83.86791019
43.36520394,-83.86772209
43.36520394,-83.86772209
43.36489973,-83.86763995
43.36427446,-83.86752262
43.36427446,-83.86752262
43.36397852,-83.86747067
43.3636666,-83.86745025
43.36336895,-83.86742907
43.36306984,-83.8674161
43.36277256,-83.86740427
43.36247648,-83.86739906
43.36217396,-83.86738861
43.36187421,-83.86737926
43.36158611,-83.86738226
43.36129036,-83.86737837
43.36099658,-83.86737474
43.36070581,-83.86736926
43.36041887,-83.86736278
43.36013479,-83.86734982
43.35986054,-83.86734763
43.35958528,-83.86732704
43.35930668,-83.86731095
43.35900416,-83.8672769
43.35873334,-83.86724052
43.35845642,-83.86719509
43.35818386,-83.86715061
43.35790864,-83.86709564
43.35763418,-83.86702527
43.35707584,-83.86686205
43.35707584,-83.86686205
43.35680249,-83.86676969
43.35653542,-83.86667602
43.35625871,-83.86657451
43.35598982,-83.86647922
43.35571892,-83.86638615
43.35545029,-83.86629526
43.35517225,-83.8661957
43.35488734,-83.86609313
43.3546021,-83.86599326
43.35431554,-83.86589534
43.3540217,-83.86579413
43.35373299,-83.86569148
43.35343869,-83.86559334
43.35315214,-83.865498
43.35285488,-83.8654007
43.35255905,-83.86530497
43.35225474,-83.86520257
43.35195979,-83.86509935
43.35167421,-83.86499805
43.35136743,-83.86489308
43.35106479,-83.86479102
43.35075946,-83.86468736
43.35045775,-83.86458405
43.35015213,-83.8644825
43.34985673,-83.86427463
43.34956009,-83.86427463
43.34926089,-83.86417849
43.34896776,-83.86408149
43.34867991,-83.86400073
43.34806616,-83.86385266
43.34806616,-83.86385266
43.34775651,-83.86379916
43.34743913,-83.86374129
43.34712401,-83.86368585
43.34680878,-83.86365491
43.34648552,-83.86362772
43.34616504,-83.86361084
43.34584878,-83.86360334
43.34552871,-83.86360151
43.34521262,-83.86361126
43.3448961,-83.86362931
43.34457075,-83.86365835
43.34425808,-83.86369341
43.3439392,-83.86372589
43.3436242,-83.86375677
43.34330717,-83.86378802
43.34299046,-83.8638175
43.34267603,-83.86384711
43.34235831,-83.86386924
43.34204651,-83.8638913
43.3417325,-83.86390586
43.34141688,-83.86390709
43.34109758,-83.86390461
43.34077853,-83.86388283
43.34046102,-83.86385883
43.34015068,-83.86384467
43.33983181,-83.86379837
43.33951107,-83.86375617
43.33920065,-83.86369407
43.33888202,-83.86362006
43.33857316,-83.8635428
43.33826589,-83.86346188
43.33795529,-83.86336457
43.3376516,-83.86326291
43.33734817,-83.86315243
43.33704628,-83.8630403
43.33675071,-83.86290225
43.33645352,-83.86276223
43.3361517,-83.86261673
43.33586072,-83.8624706
43.33556468,-83.86231129
43.33527561,-83.86214537
43.3349875,-83.86197133
43.3347026,-83.86179158
43.33441908,-83.86140931
43.33414457,-83.86140931
43.33386474,-83.86120476
43.33359539,-83.86100933
43.33331972,-83.86078899
43.33305092,-83.86056597
43.33278526,-83.86032714
43.33252295,-83.8600842
43.33226551,-83.85984004
43.33200939,-83.8595919
43.33174541,-83.85933151
43.33148363,-83.85908499
43.33122877,-83.85882706
43.33097363,-83.85857235
43.33071615,-83.85832112
43.33045564,-83.85807298
43.33020607,-83.85781536
43.32995287,-83.85756184
43.32969246,-83.85730914
43.32943237,-83.85705885
43.32917986,-83.85680376
43.32892189,-83.85654557
43.32866476,-83.85629115
43.32840879,-83.85603657
43.32816317,-83.85578329
43.3276521,-83.85528496
43.3276521,-83.85528496
43.32739067,-83.85503717
43.32712956,-83.85478465
43.32688066,-83.85452468
43.32636757,-83.85401586
43.32636757,-83.85401586
43.32611354,-83.85375747
43.32585563,-83.85350348
43.32560021,-83.85324608
43.32534841,-83.85300514
43.32509801,-83.85274719
43.32483626,-83.85249799
43.32458592,-83.85223762
43.32433354,-83.8519882
43.32407173,-83.85172947
43.3238177,-83.85146603
43.3235662,-83.85122148
43.32330458,-83.85096343
43.32305432,-83.85069426
43.3228024,-83.8504364
43.32254169,-83.85018227
43.32228728,-83.84993635
43.32202951,-83.8496877
43.32176943,-83.84944064
43.32151565,-83.84919641
43.32127671,-83.84895782
43.32101438,-83.84871124
43.32075766,-83.84847485
43.32050441,-83.84823868
43.32024102,-83.84799462
43.31997711,-83.84774543
43.31971836,-83.84750141
43.31945103,-83.84726125
43.31919148,-83.84701561
43.31892869,-83.84676776
43.31867417,-83.84652004
43.31842295,-83.8462673
43.31816968,-83.84602723
43.31791609,-83.84579035
43.31767499,-83.84556407
43.31742986,-83.8453355
43.31718612,-83.84510357
43.3169373,-83.84486646
43.31668965,-83.84461716
43.3164294,-83.84438737
43.31617457,-83.84415997
43.31592087,-83.84391657
43.31565783,-83.84367855
43.31540908,-83.84343706
43.31514807,-83.8431939
43.31488506,-83.8429542
43.31463414,-83.8427121
43.31411687,-83.84221589
43.31411687,-83.84221589
43.31386022,-83.84197258
43.31360229,-83.84173107
43.31334031,-83.84149006
43.31307463,-83.84124098
